date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2018-10-08,0.08849,0.08895,0.08945,0.08164,-,-0.52%
2018-10-07,0.08895,0.09351,0.09351,0.08199,-,-4.87%
2018-10-06,0.09351,0.09436,0.09474,0.08824,-,-0.90%
2018-10-05,0.09436,0.08439,0.09557,0.07801,-,11.81%
2018-10-04,0.08439,0.08148,0.08926,0.08021,-,3.57%
2018-10-03,0.08148,0.06937,0.09227,0.06294,-,17.46%
2018-10-02,0.06937,0.07106,0.07144,0.0692,-,-2.37%
2018-10-01,0.07106,0.07615,0.07728,0.06951,-,-6.69%
2018-09-30,0.07615,0.07183,0.07756,0.0693,-,6.02%
2018-09-29,0.07183,0.06811,0.07279,0.06426,-,5.46%
2018-09-28,0.06811,0.06833,0.06996,0.06706,-,-0.32%
2018-09-27,0.06833,0.06424,0.06918,0.06251,-,6.37%
2018-09-26,0.06424,0.06618,0.06618,0.05981,-,-2.94%
2018-09-25,0.06618,0.07,0.07,0.05951,-,-5.45%
2018-09-24,0.07,0.07422,0.07478,0.06808,-,-5.69%
2018-09-23,0.07422,0.07629,0.08053,0.07007,-,-2.70%
2018-09-22,0.07629,0.0766,0.07816,0.07464,-,-0.40%
2018-09-21,0.0766,0.06897,0.07663,0.06712,-,11.06%
2018-09-20,0.06897,0.06638,0.06897,0.06495,-,3.90%
2018-09-19,0.06638,0.06663,0.06837,0.0638,-,-0.38%
2018-09-18,0.06663,0.06374,0.0681,0.06219,-,4.54%
2018-09-17,0.06374,0.07106,0.07196,0.0626,-,-10.31%
2018-09-16,0.07106,0.07273,0.07273,0.06811,-,-2.30%
2018-09-15,0.07273,0.06776,0.0742,0.06703,-,7.34%
2018-09-14,0.06776,0.06709,0.07284,0.06536,-,1.00%
2018-09-13,0.06709,0.06213,0.07394,0.06182,-,7.98%
2018-09-12,0.06213,0.06328,0.06331,0.05964,-,-1.81%
2018-09-11,0.06328,0.06472,0.06554,0.06223,-,-2.23%
2018-09-10,0.06472,0.06592,0.0673,0.06401,-,-1.82%
2018-09-09,0.06592,0.06893,0.07184,0.06477,-,-4.37%
2018-09-08,0.06893,0.07243,0.07405,0.06815,-,-4.83%
2018-09-07,0.07243,0.07533,0.07579,0.07182,-,-3.85%
2018-09-06,0.07533,0.07756,0.07775,0.07308,-,-2.88%
2018-09-05,0.07756,0.0907,0.09124,0.07658,-,-14.48%
2018-09-04,0.0907,0.09247,0.09393,0.08669,-,-1.92%
2018-09-03,0.09247,0.09109,0.10066,0.0807,-,1.52%
2018-09-02,0.09109,0.09472,0.09529,0.09023,-,-3.83%
2018-09-01,0.09472,0.09391,0.09963,0.0932,-,0.86%
2018-08-31,0.09391,0.09456,0.09488,0.08961,-,-0.69%
2018-08-30,0.09456,0.09844,0.09872,0.09158,-,-3.94%
2018-08-29,0.09844,0.10243,0.10253,0.09343,-,-3.89%
2018-08-28,0.10243,0.09951,0.10292,0.0981,-,2.93%
2018-08-27,0.09951,0.08765,0.09962,0.08741,-,13.53%
2018-08-26,0.08765,0.08865,0.08985,0.08654,-,-1.14%
2018-08-25,0.08865,0.09081,0.09225,0.08799,-,-2.37%
2018-08-24,0.09081,0.08671,0.09159,0.08556,-,4.72%
2018-08-23,0.08671,0.0842,0.08787,0.08406,-,2.98%
2018-08-22,0.0842,0.08701,0.09284,0.08241,-,-3.23%
2018-08-21,0.08701,0.09176,0.09321,0.08416,-,-5.17%
2018-08-20,0.09176,0.09261,0.10424,0.08989,-,-0.91%
2018-08-19,0.09261,0.10375,0.10398,0.08875,-,-10.74%
2018-08-18,0.10375,0.07933,0.11871,0.07889,-,30.79%
2018-08-17,0.07933,0.05949,0.09694,0.0587,-,33.35%
2018-08-16,0.05949,0.05693,0.06272,0.05653,-,4.49%
2018-08-15,0.05693,0.05741,0.06159,0.05671,-,-0.82%
2018-08-14,0.05741,0.06449,0.06449,0.05538,-,-10.98%
2018-08-13,0.06449,0.06889,0.07009,0.06048,-,-6.38%
2018-08-12,0.06889,0.06759,0.07005,0.06524,-,1.92%
2018-08-11,0.06759,0.07317,0.07345,0.06642,-,-7.63%
2018-08-10,0.07317,0.07972,0.08016,0.07174,-,-8.21%
2018-08-09,0.07972,0.07775,0.09381,0.07336,-,2.53%
2018-08-08,0.07775,0.08313,0.08669,0.07425,-,-6.46%
2018-08-07,0.08313,0.08988,0.09363,0.0807,-,-7.51%
2018-08-06,0.08988,0.09308,0.09359,0.08554,-,-3.43%
2018-08-05,0.09308,0.09335,0.09376,0.08565,-,-0.30%
2018-08-04,0.09335,0.09508,0.099,0.0878,-,-1.81%
2018-08-03,0.09508,0.09283,0.09557,0.08968,-,2.42%
2018-08-02,0.09283,0.09314,0.09643,0.08413,-,-0.33%
2018-08-01,0.09314,0.09495,0.09527,0.08428,-,-1.91%
2018-07-31,0.09495,0.10394,0.10627,0.09216,-,-8.64%
2018-07-30,0.10394,0.11128,0.11144,0.10259,-,-6.60%
2018-07-29,0.11128,0.114,0.11412,0.10834,-,-2.38%
2018-07-28,0.114,0.11288,0.11523,0.10406,-,0.99%
2018-07-27,0.11288,0.11511,0.11738,0.11255,-,-1.93%
2018-07-26,0.11511,0.11334,0.11767,0.10192,-,1.56%
2018-07-25,0.11334,0.11837,0.12514,0.10547,-,-4.25%
2018-07-24,0.11837,0.11377,0.12491,0.09924,-,4.04%
2018-07-23,0.11377,0.1212,0.12636,0.11324,-,-6.13%
2018-07-22,0.1212,0.12315,0.12409,0.11724,-,-1.59%
2018-07-21,0.12315,0.11526,0.12649,0.10994,-,6.85%
2018-07-20,0.11526,0.12283,0.12283,0.11444,-,-6.16%
2018-07-19,0.12283,0.12567,0.12825,0.1226,-,-2.26%
2018-07-18,0.12567,0.13242,0.1412,0.12351,-,-5.10%
2018-07-17,0.13242,0.1318,0.13452,0.12054,-,0.47%
2018-07-16,0.1318,0.10919,0.13281,0.10918,-,20.70%
2018-07-15,0.10919,0.10888,0.11154,0.10557,-,0.29%
2018-07-14,0.10888,0.11181,0.11273,0.10716,-,-2.62%
2018-07-13,0.11181,0.11033,0.11414,0.1087,-,1.34%
2018-07-12,0.11033,0.11222,0.1132,0.10576,-,-1.68%
